FechaAnalisis	Modelo	ArchivoJSON	EstadoJSON	Link	Periódico	Fecha	Titular	Título	Subtítulo	Categoría	cb	cb_score	cb_label	Motivo	RespuestaAgente
2026-05-16T01:26:39	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	https://www.abc.es/internacional/trump-negocia-proximos-seis-meses-proximas-seis-20260515212902-nt.html	ABC	2026-05-15	Trump negocia para seis meses; Xi, para seis generaciones	Trump negocia para seis meses; Xi, para seis generaciones	Mientras el presidente de EE.UU. fija su horizonte en las elecciones de medio mandato en otoño, su homólogo chino ha buscado reposicionar al régimen de Pekín como un Leviatán global	Internacional	True	0.92	Clickbait	El titular usa exageración y contraste sensacionalista ('seis meses' vs 'seis generaciones') sin respaldo en el contenido, creando curiosidad artificial.	Veredicto: CLICKBAIT | Confianza: 0.92 | Motivo: El titular usa exageración y contraste sensacionalista (“seis meses” vs “seis generaciones”) sin respaldo en el contenido, creando curiosidad artificial.
2026-05-16T01:27:33	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	https://www.abc.es/internacional/reino-unido-pais-partidos-derriban-propios-lideres-20260515010708-nt.html	ABC	2026-05-16	Reino Unido, el país donde los partidos derriban a sus propios líderes	Reino Unido, el país donde los partidos derriban a sus propios líderes	La tradición parlamentaria británica, construida durante siglos para limitar el poder y someter al líder al escrutinio constante de sus propios diputados, explica por qué un primer ministro puede caer antes por una rebelión interna que por la oposición	Internacional	False	0.85	NO Clickbait	El titular es informativo y describe una característica histórica sin exageración ni promesas vagas; coincide con el contenido que explica la tradición de rebeliones internas.	Veredicto: NO CLICKBAIT | Confianza: 0.85 | Motivo: El titular es informativo y describe una característica histórica sin exageración ni promesas vagas; coincide con el contenido que explica la tradición de rebeliones internas.
2026-05-16T01:27:38	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	https://www.abc.es/internacional/estados-unidos-anuncia-libano-israel-acuerdan-extender-20260515214415-nt.html	ABC	2026-05-15	Estados Unidos anuncia que Líbano e Israel acuerdan extender el alto el fuego 45 días	Estados Unidos anuncia que Líbano e Israel acuerdan extender el alto el fuego 45 días	La decisión llega tras dos jornadas de conversaciones auspiciadas por la Administración de Donald Trump	Internacional	False	0.94	NO Clickbait	Titular informativo y concreto, coincide con contenido sin exageración ni curiosidad artificial	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: Titular informativo y concreto, coincide con el contenido sin exageración ni curiosidad artificial.
2026-05-16T01:27:46	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/politica/andalucia-vive-cierre-campana-matriculas-penitencias-querer-ni-ver-encuestas-f202605.html	HuffPost	2026-05-15	"Andalucía vive un cierre de campaña entre ""matrículas"", ""penitencias"" y sin querer ""ni ver"" las encuestas"	"Andalucía vive un cierre de campaña entre ""matrículas"", ""penitencias"" y sin querer ""ni ver"" las encuestas"	Moreno y Feijóo piden evitar la dependencia de Vox, mientras el PSOE se ve vencedor pese a las negativas previsiones del 17-M.	Nacional	False	0.88	NO Clickbait	El titular es descriptivo y menciona los temas de la campaña sin exagerar ni crear curiosidad artificial; refleja el contenido del artículo.	Veredicto: NO CLICKBAIT | Confianza: 0.88 | Motivo: El titular es descriptivo, menciona los temas de la campaña sin exageración ni curiosidad artificial y se corresponde con el contenido del artículo.
2026-05-16T01:27:54	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/politica/que-canta-comparsa-gaditana-cuya-actuacion-jornada-reflexion-habia-sido-denunciada-le-robado-salud-f202605.html	HuffPost	2026-05-14	"Qué canta la comparsa gaditana cuya actuación en jornada de reflexión había sido denunciada: ""Le ha robado la salud..."""	"Qué canta la comparsa gaditana cuya actuación en jornada de reflexión había sido denunciada: ""Le ha robado la salud..."""	La agrupación de Jesús Bienvenido tiene programado un bolo el sábado en Alcalá de Guadaira, pero el PP de Sevilla lo había denunciado ante la Junta Electoral.	Nacional	False	0.92	NO Clickbait	El titular es informativo y describe la cuestión sin exageración ni promesas vacías; coincide con el contenido que explica la denuncia y la canción.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Motivo: El titular informa de forma concreta sobre la canción de la comparsa y la denuncia, sin exageración ni promesas vacías, y se corresponde con el contenido de la noticia.
2026-05-16T01:28:01	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/politica/jorge-azcon-interrumpido-plena-comparecencia-manifestantes-favor-escuela-publicadinero-publico-educacion-publica-f202605.html	HuffPost	2026-05-14	"Jorge Azcón, interrumpido en plena comparecencia por unos manifestantes a favor de la escuela pública: ""Dinero público para la educación pública"""	"Jorge Azcón, interrumpido en plena comparecencia por unos manifestantes a favor de la escuela pública: ""Dinero público para la educación pública"""	"Han comenzado a arrojar unos papeles con forma de billetes mientras gritaban ""Dinero público para la educación pública"" — lema de la manifestación convocada la próxima semana— como protesta por la iniciativa de PP y VOX de concertar el bachillerato."	Nacional	False	0.92	NO Clickbait	El titular describe factual y concretamente el hecho sin exageración ni promesas vagas; coincide con el contenido.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Motivo: El titular describe de forma factual y concreta la interrupción del discurso por manifestantes, sin exageración ni promesas vagas, y coincide con el contenido del artículo.
2026-05-16T01:28:10	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/politica/ayuso-responde-criticas-polemico-viaje-mas-fuego-mexico-existio-llegaron-espanoles-f202605.html	HuffPost	2026-05-14	"Ayuso responde a las críticas por su polémico viaje con más fuego: ""México no existió hasta que llegaron los españoles"""	"Ayuso responde a las críticas por su polémico viaje con más fuego: ""México no existió hasta que llegaron los españoles"""	La presidenta madrileña lleva a la Asamblea su relato de que fue boicoteada por el Gobierno de Sheinbaum y que su vida y la de su equipo corrió peligro.	Nacional	True	0.94	Clickbait	El titular usa exageración y una afirmación provocadora sin respaldo, creando curiosidad artificial y desajuste con el contenido.	Veredicto: CLICKBAIT | Confianza: 0.94 | Motivo: El titular emplea una afirmación exagerada y provocadora (“México no existió hasta que llegaron los españoles”) que genera curiosidad artificial y no se corresponde con el contenido informativo, cumpliendo los criterios de clickbait.
2026-05-16T01:28:25	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/politica/participa-porra-huffpost-elecciones-andaluzas-17m-asi-puedes-compartir-pronostico-f202605.html	HuffPost	2026-05-13	Participa en la porra de El HuffPost para las elecciones andaluzas del 17M: así puedes compartir tu pronóstico	Participa en la porra de El HuffPost para las elecciones andaluzas del 17M: así puedes compartir tu pronóstico	Las porras electorales son habituales en las redacciones, pero El HuffPost también quiere jugar con sus lectores.	Nacional	False	0.92	NO Clickbait	El titular es informativo y describe claramente la participación en una porra electoral sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Motivo: El titular es informativo y describe claramente la participación en una porra electoral sin exageración ni promesas vagas.
2026-05-16T01:28:35	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/life/cultura/nebulossa-durante-nuestra-participacion-eurovision-hubo-muchas-tensiones-hecho-hubo-momento-me-puse-llorar-f202605.html	HuffPost	2026-05-15	"Nebulossa: ""Durante nuestra participación en Eurovisión hubo muchas tensiones. De hecho, hubo un momento en que yo me puse a llorar"""	"Nebulossa: ""Durante nuestra participación en Eurovisión hubo muchas tensiones. De hecho, hubo un momento en que yo me puse a llorar"""	Hace dos años que el dúo de Ondara (Alicante) puso patas arriba Eurovisión con 'Zorra'. Recordamos con ellos cómo vivieron el concurso, lo bueno, lo malo y la tensión con la candidatura israelí.	Cultura	False	0.92	NO Clickbait	El titular es una cita directa y descriptiva del artista, sin exageración ni promesas vagas; refleja fielmente el contenido de la entrevista.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Motivo: El titular es una cita directa y descriptiva del artista, sin exageración ni promesas vagas; refleja fielmente el contenido de la entrevista.
2026-05-16T01:28:44	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/life/cultura/amaia-montero-zanja-rumores-cancelacion-gira-oreja-gogh-lamentablemente-me-sorprende-f202605.html	HuffPost	2026-05-13	"Amaia Montero zanja los rumores de cancelación de la gira de La Oreja de Van Gogh: ""Lamentablemente no me sorprende"""	"Amaia Montero zanja los rumores de cancelación de la gira de La Oreja de Van Gogh: ""Lamentablemente no me sorprende"""	La vocalista del conjunto donostiarra ha respondido a las críticas tras los primeros conciertos de la gira de reencuentro.	Cultura	False	0.9	NO Clickbait	El titular informa directamente que la cantante descarta los rumores sin usar exageración ni crear curiosidad artificial; coincide con el contenido.	Veredicto: NO CLICKBAIT | Confianza: 0.9 | Motivo: El titular informa directamente que Amaia Montero descarta los rumores de cancelación sin exageración ni curiosidad artificial, y coincide con el contenido de la noticia.
2026-05-16T01:28:54	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/life/cultura/la-azotea-ultimo-concierto-the-beatles-revive-paul-mccartney-toma-decision-historica-f202605.html	HuffPost	2026-05-12	La azotea del último concierto de The Beatles revive: Paul McCartney toma una decisión histórica	La azotea del último concierto de The Beatles revive: Paul McCartney toma una decisión histórica	El exbeatle ha adquirido el edificio donde tenía la sede la compañía discográfica Apple Corps.	Cultura	False	0.92	NO Clickbait	El titular es descriptivo y refleja el contenido sin exageraciones ni promesas vacías	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Motivo: El titular es descriptivo y refleja el contenido sin exageraciones ni promesas vacías.
2026-05-16T01:29:04	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/life/cultura/xabi-san-martin-oreja-gogh-defiende-criticas-amaia-currado-f202605.html	HuffPost	2026-05-12	"Xabi San Martín, de La Oreja de Van Gogh, se defiende ante las críticas: ""Amaia ha currado muchísimo"""	"Xabi San Martín, de La Oreja de Van Gogh, se defiende ante las críticas: ""Amaia ha currado muchísimo"""	El teclista y compositor de la banda donostiarra ha concedido una entrevista con 'El Correo' tras los dos primeros conciertos de la gira de regreso con Montero como vocalista.	Cultura	False	0.94	NO Clickbait	El titular es informativo y describe la defensa del músico sin exageración ni promesas vagas; coincide con el contenido.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El titular es informativo y describe la defensa del músico sin exageración ni promesas vagas; coincide con el contenido.
2026-05-16T01:29:13	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/life/cultura/leire-martinez-rompe-llorar-acordarse-comienzo-gira-oreja-gogh-pensaba-me-iba-afectar-f202605.html	HuffPost	2026-05-11	"Leire Martínez rompe a llorar al acordarse del comienzo de la gira de la Oreja de Van Gogh: ""Pensaba que no me iba a afectar"""	"Leire Martínez rompe a llorar al acordarse del comienzo de la gira de la Oreja de Van Gogh: ""Pensaba que no me iba a afectar"""	"La exvocalista del grupo pop se encuentra inmersa en una gira mundial: ""Es duro decir adiós""."	Cultura	False	0.92	NO Clickbait	El titular informa de forma concreta la reacción emocional de la cantante sin exagerar ni crear curiosidad artificial; coincide con el contenido.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Motivo: El titular informa de forma concreta la reacción emocional de la cantante sin exagerar ni crear curiosidad artificial; coincide con el contenido.
2026-05-16T01:29:21	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/israel-libano-acuerdan-extender-otros-45-dias-fragil-alto-fuego-f202605.html	HuffPost	2026-05-15	Israel y Líbano acuerdan extender otros 45 días su frágil alto el fuego	Israel y Líbano acuerdan extender otros 45 días su frágil alto el fuego	"EEUU, que ejerce de mediador en este conflicto, ha convocado una nueva ronda de negociaciones para comienzos de junio con el objetivo de acercar una ""paz total"""	Internacional	False	0.94	NO Clickbait	El titular es informativo y concreto, describe la extensión del alto el fuego sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El titular es informativo y concreto, describe la extensión del alto el fuego sin exageración ni promesas vagas.
2026-05-16T01:29:28	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/alex-karp-ceo-palantir-rearme-europeo-demasiado-dinero-esta-distribuyendo-gente-idea-como-usarlo-f202605.html	HuffPost	2026-05-13	"Alex Karp, CEO de Palantir, sobre el rearme europeo: ""Demasiado dinero se está distribuyendo entre gente que no tiene ni idea de cómo usarlo"""	"Alex Karp, CEO de Palantir, sobre el rearme europeo: ""Demasiado dinero se está distribuyendo entre gente que no tiene ni idea de cómo usarlo"""	"El empresario confía en que ""los europeos estén abiertos a adquirir los productos desarrollados en Ucrania""."	Internacional	True	0.88	Clickbait	Titular sensacionalista y exagerado, usa frase provocadora y ambigua que no se corresponde con contenido informativo	Veredicto: CLICKBAIT | Confianza: 0.88 | Motivo: El titular usa una frase sensacionalista y ambigua (“Demasiado dinero se está distribuyendo entre gente que no tiene ni idea de cómo usarlo”), creando curiosidad artificial y exageración que no se corresponde directamente con un contenido informativo objetivo.
2026-05-16T01:29:41	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/roban-reliquias-basilica-arzobispo-avisa-ladrones-maldicion-estas-cosas-suceden-f202605.html	HuffPost	2026-05-13	"Roban unas reliquias de una Basílica y el arzobispo avisa a los ladrones de una maldición: ""Estas cosas suceden"""	"Roban unas reliquias de una Basílica y el arzobispo avisa a los ladrones de una maldición: ""Estas cosas suceden"""	Los hechos han ocurrido en República Checa.	Internacional	False	0.85	NO Clickbait	El titular informa de forma concreta el robo y la advertencia del arzobispo sin exagerar ni crear curiosidad artificial; coincide con el contenido.	Veredicto: NO CLICKBAIT | Confianza: 0.85 | Motivo: El titular informa de forma concreta el robo y la advertencia del arzobispo sin exagerar ni crear curiosidad artificial; coincide con el contenido.
2026-05-16T01:29:56	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/una-decena-sindicatos-le-suelta-mano-starmer-piensa-proximo-lider-laborista-f202605.html	HuffPost	2026-05-13	Una decena de sindicatos le suelta la mano a Starmer y ya piensa en el próximo líder laborista	Una decena de sindicatos le suelta la mano a Starmer y ya piensa en el próximo líder laborista	O lideresa. Todas las 'union' afiliadas a la formación del primer ministro británico han emitido un comunicado en el que sugieren que no encabezará la lista de las siguientes elecciones generales.	Internacional	False	0.92	NO Clickbait	El titular es informativo y describe la posición de varios sindicatos respecto a Starmer sin exageración ni promesas vagas	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Motivo: El titular informa de forma concreta que varios sindicatos se distancian de Starmer y contemplan a otro líder, sin exageración, ambigüedad ni promesas sensacionalistas.
2026-05-16T01:30:08	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/a-horas-visita-trump-china-promete-aplastar-intento-independencia-taiwan-f202605.html	HuffPost	2026-05-13	"A unas horas de la visita de Trump, China promete ""aplastar"" cualquier intento de independencia de Taiwán"	"A unas horas de la visita de Trump, China promete ""aplastar"" cualquier intento de independencia de Taiwán"	"""Taiwán nunca ha sido un país, no lo fue en el pasado y absolutamente tampoco lo será en el futuro""."	Internacional	True	0.78	Clickbait	Titular usa lenguaje sensacionalista y exagerado ('aplastar') para generar curiosidad y drama, sin aportar información concreta del contenido.	Veredicto: CLICKBAIT | Confianza: 0.78 | Motivo: El titular emplea lenguaje sensacionalista y exagerado (“aplastar”) para crear drama y curiosidad, sin ofrecer información concreta ni proporcional al contenido.
2026-05-16T01:30:22	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/virales/pedro-sanchez-pone-camiseta-lamine-yamal-gesto-palestina-enciende-acaba-llamativo-desliz-f202605.html	HuffPost	2026-05-15	Pedro Sánchez se 'pone' la camiseta de Lamine Yamal por su gesto con Palestina: se enciende y acaba con un llamativo desliz	Pedro Sánchez se 'pone' la camiseta de Lamine Yamal por su gesto con Palestina: se enciende y acaba con un llamativo desliz	El presidente del Gobierno ha cerrado la campaña andaluza de María Jesús Montero este viernes.	Cultura	True	0.92	Clickbait	El titular exagera y usa lenguaje sensacionalista ('se enciende', 'llamativo desliz') sin corresponder al contenido informativo, creando curiosidad artificial.	Veredicto: CLICKBAIT | Confianza: 0.92 | Motivo: El titular usa lenguaje sensacionalista y exagerado (“se enciende”, “llamativo desliz”) que no se corresponde con el contenido informativo, creando curiosidad artificial.
