FechaAnalisis	Modelo	ArchivoJSON	EstadoJSON	ArchivoTitulosSinClickbait	EstadoTitulosSinClickbait	Link	Periódico	Fecha	Titular	Título	Subtítulo	Categoría	cb	cb_score	cb_label	TituloSinClickbait	Motivo	RespuestaAgente
2026-05-19T16:27:51	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/madrid/escape-gas-obras-metro-ventas-corta-varios-20260519111321-nt.html	ABC	2026-05-19	Un escape de gas en las obras de Metro de Ventas corta varios tramos de las líneas 2, 5 y 6	Un escape de gas en las obras de Metro de Ventas corta varios tramos de las líneas 2, 5 y 6	Los accesos a la zona de Ventas desde la M-30 y la calle Alcalá, entre Ventas y Manuel Becerra, se encuentran cortados al tráfico	Nacional	False	0.96	NO Clickbait		El titular describe de forma concreta y proporcional el hecho del escape de gas y la interrupción de líneas, sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.96 | Título sin clickbait: (no procede) | Motivo: El titular describe de forma concreta y proporcional el hecho del escape de gas y la interrupción de líneas, sin exageración ni promesas vagas.
2026-05-19T16:28:03	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/cataluna/fiscalia-pide-prision-eludible-fianza-millon-euros-20260519153643-nt.html	ABC	2026-05-19	La Fiscalía pide prisión eludible con fianza de un millón de euros para Jonathan Andic	La Fiscalía pide prisión eludible con fianza de un millón de euros para Jonathan Andic	El hijo del fundador de Mango ha declarado durante una hora y media por la muerte de su padre. Sólo ha contestado a preguntas de su defensa	Nacional	False	0.94	NO Clickbait		El titular informa de forma directa y concreta la solicitud de la Fiscalía sin exageración ni promesas vagas, y coincide con el contenido de la noticia.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Título sin clickbait: (no procede) | Motivo: El titular informa de forma directa y concreta la solicitud de la Fiscalía, sin exageración ni promesas vagas, y coincide con el contenido de la noticia.
2026-05-19T16:28:14	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/parlamento-europeo-vuelve-retirar-inmunidad-alvise-supremo-20260519154159-nt.html	ABC	2026-05-19	El Parlamento Europeo vuelve a retirar la inmunidad a 'Alvise' para que el Supremo le juzgue por financiación ilegal	El Parlamento Europeo vuelve a retirar la inmunidad a 'Alvise' para que el Supremo le juzgue por financiación ilegal	El pasado 28 de abril el Parlamento Europeo ya levantó la inmunidad al eurodiputado por presunto acoso a la fiscal Susana Gisbert	Nacional	False	0.94	NO Clickbait		El titular es informativo y describe con precisión la acción del Parlamento Europeo sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Título sin clickbait: | Motivo: El titular es informativo y describe con precisión la acción del Parlamento Europeo sin exageración ni promesas vagas.
2026-05-19T16:28:30	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/comunidad-valenciana/centre-carme-acoge-teatro-magnetico-primera-muestra-20260519154010-nt.html	ABC	2026-05-19	El Centre del Carme acoge 'Teatro Magnético', la primera muestra en Valencia de Pablo Helguera	El Centre del Carme acoge 'Teatro Magnético', la primera muestra en Valencia de Pablo Helguera	La exposición reflexiona, en el mundo las redes sociales y la IA, sobre la construcción del conocimiento y la necesidad de fomentar el pensamiento crítico a través del arte	Nacional	False	0.94	NO Clickbait		El titular informa de forma concreta que el Centre del Carme acoge la exposición 'Teatro Magnético', indicando que es la primera muestra en Valencia del artista, sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Título sin clickbait: — | Motivo: El titular informa de forma concreta que el Centre del Carme acoge la exposición “Teatro Magnético”, indicando que es la primera muestra en Valencia del artista, sin exageración ni promesas vagas.
2026-05-19T16:28:43	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	añadida	https://www.abc.es/espana/expresidente-creo-sociedad-offshore-dubai-conocio-rescate-20260519150007-nt.html	ABC	2026-05-19	Zapatero creó una sociedad 'offshore' en Dubái y conoció el rescate un mes antes	Zapatero creó una sociedad 'offshore' en Dubái y conoció el rescate un mes antes	Zapatero se habría valido de su secretaria, Gertrudis Alcázar, y del asesor de Plus Ultra, Julio Martínez, para crear una «estructura financiera internacional» con la que «canalizar fondos»	Nacional	True	0.78	Clickbait	Fiscalía investiga a Zapatero por presunta creación de sociedad offshore en Dubái vinculada al rescate de Plus Ultra	El titular usa lenguaje sensacionalista y sugiere culpabilidad antes de la conclusión judicial, creando curiosidad artificial.	Veredicto: CLICKBAIT | Confianza: 0.78 | Título sin clickbait: Fiscalía investiga a Zapatero por presunta creación de sociedad offshore en Dubái vinculada al rescate de Plus Ultra | Motivo: El titular usa lenguaje sensacionalista y sugiere culpabilidad antes de la conclusión judicial, creando curiosidad artificial.
2026-05-19T16:28:43	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	pendiente: error LLM	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no generado	https://www.abc.es/cultura/toros/dia-san-isidro-urdiales-20260515214119-nt.html	ABC	2026-05-15	El gozo de pecar en una corrida emocionantísima	El gozo de pecar en una corrida emocionantísima	Fortes deleita al natural tras caer herido y corta una oreja en la cuarta Puerta Grande de Adrián con un conjunto del Torero de muy seria presencia y juego	Cultura			SIN CLASIFICAR		"OpenRouterDefaultError: API error occurred: Status 403. Body: {""error"":{""message"":""openai/gpt-oss-120b:free requires moderation on OpenInference. Your input was flagged for \""violence/graphic\"". No credits were charged."",""code"":403,""metadata"":{""reasons"":[""violence/graphic""],""flagged_input"":""\nEres un agente de PLN especializado en detectar c...on idéntica entrega frente a un animal que vol...\n"",""provider_name"":null,""model_slug"":""openai/gpt-oss-120b:free""}},""user_id"":""user_3DR5zwOIkqEJIZHKGa0qGl8tlNd""}"	
2026-05-19T16:28:56	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	añadida	https://www.abc.es/play/cine/noticias/cristian-mungiu-elogia-fjord-familia-tradicional-desnuda-20260518213611-nt.html	ABC	2026-05-18	Cristian Mungiu elogia en 'Fjord' a la familia tradicional y desnuda la progresía	Cristian Mungiu elogia en 'Fjord' a la familia tradicional y desnuda la progresía	«Un impresionante y bien hilado relato que mira con buenos ojos a la familia tradicional y con creencias religiosas y que hace que el espectador de Cannes, muy acostumbrado a las películas ideológicamente domadas, se quede patidifuso»	Cultura	True	0.88	Clickbait	Cristian Mungiu destaca en 'Fjord' la visión de la familia tradicional y critica la intervención estatal	El titular usa lenguaje sensacionalista ('desnuda la progresía') y polariza la película para generar curiosidad, sin reflejar de forma neutra el contenido.	Veredicto: CLICKBAIT | Confianza: 0.88 | Título sin clickbait: Cristian Mungiu destaca en 'Fjord' la visión de la familia tradicional y critica la intervención estatal | Motivo: El titular usa lenguaje sensacionalista y polarizador («desnuda la progresía») para generar curiosidad, sin presentar de forma neutra el contenido de la noticia.
2026-05-19T16:29:06	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/historia/churchill-gaulle-dos-hombres-destino-marcado-hitler-20260518014020-nt.html	ABC	2026-05-18	Churchill y De Gaulle: dos hombres y un destino marcado por Hitler	Churchill y De Gaulle: dos hombres y un destino marcado por Hitler	Richard Vinen publica 'Los dos titanes', una biografía conjunta de estos dos líderes que se vieron abocados a luchar juntos contra la Alemania nazi	Cultura	False	0.92	NO Clickbait		El titular es informativo y describe de forma sobria la relación entre Churchill y De Gaulle sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Título sin clickbait: — | Motivo: El titular es informativo y describe de forma sobria la relación entre Churchill y De Gaulle sin exageración, promesas vagas ni discrepancia con el contenido.
2026-05-19T16:29:21	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/cultura/teatros/premios-talia-2026-larga-vida-rocio-molina-20260518004019-nt.html	ABC	2026-05-19	Premios Talía 2026: Larga vida a Rocío Molina, 'Esencia' y 'Los Miserables'	Premios Talía 2026: Larga vida a Rocío Molina, 'Esencia' y 'Los Miserables'	Nathalie Poza o Ángel Ruiz fueron algunos de los galardonados en una gran noche que rindió homenaje con el premio de Honor a la trayectoria profesional a María Galiana	Cultura	False	0.94	NO Clickbait		El titular es informativo y enumera los principales galardonados sin exageración ni promesas vagas, coincidiendo con el contenido de la noticia.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Título sin clickbait: — | Motivo: El titular es informativo, enumera los galardonados y la obra destacada, y coincide con el contenido sin usar exageración, suspense o promesas vagas.
2026-05-19T16:29:30	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/cultura/peliculas-documentales-series-pantalla-aprovecha-andares-beatles-20260518012644-nt.html	ABC	2026-05-19	Películas, documentales, series... la pantalla aprovecha hasta los andares de los Beatles	Películas, documentales, series... la pantalla aprovecha hasta los andares de los Beatles	La serie 'Hamburg Days' y el proyecto de Sam Mendes con cinco películas de los Fab four para 2028 se suma a los grandes trabajos que Peter Jackson, Martin Scorsese o Ron Howard han estrenado en los últimos años	Cultura	False	0.92	NO Clickbait		El titular es informativo y describe de forma sobria la tendencia a producir contenidos sobre los Beatles, sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Título sin clickbait: — | Motivo: El titular es informativo y describe de forma sobria la tendencia a producir películas, documentales y series sobre los Beatles, sin exageración, promesas vagas ni discrepancia con el contenido.
2026-05-19T16:29:58	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	añadida	https://www.abc.es/cultura/corazon-savile-row-calle-sastrerias-londres-despidio-20260518012543-nt.html	ABC	2026-05-19	En el corazón de Savile Row, la calle de las sastrerías de Londres que despidió a los Beatles en la azotea más icónica de la música	En el corazón de Savile Row, la calle de las sastrerías de Londres que despidió a los Beatles en la azotea más icónica de la música	El escenario donde la banda tocó por última vez se convertirá en 2027 en un museo para los fans de los fab four	Cultura	True	0.88	Clickbait	Savile Row, la calle de sastrerías de Londres donde los Beatles dieron su última actuación pública en una azotea, será convertida en museo en 2027	El titular usa expresiones sensacionalistas y ambiguas como “azotea más icónica” y “despidió a los Beatles”, creando curiosidad artificial sin aportar datos concretos.	Veredicto: CLICKBAIT | Confianza: 0.88 | Título sin clickbait: Savile Row, la calle de sastrerías de Londres donde los Beatles dieron su última actuación pública en una azotea, será convertida en museo en 2027 | Motivo: El titular usa expresiones sensacionalistas y ambiguas como “azotea más icónica” y “despidió a los Beatles”, creando curiosidad artificial sin aportar datos concretos.
2026-05-19T16:30:08	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/cultura/toros/litri-anos-despues-era-hombre-personalidad-impactante-20260517010512-nt.html	ABC	2026-05-19	El Litri, 75 años después: «Era un hombre de una personalidad impactante»	El Litri, 75 años después: «Era un hombre de una personalidad impactante»	Miguel Báez conversa en Las Ventas sobre su padre en la presentación de un libro sobre 'un grande del toreo'	Cultura	False	0.95	NO Clickbait		El titular es informativo y descriptivo, menciona el aniversario y una característica del personaje sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.95 | Título sin clickbait: (no procede) | Motivo: El titular es informativo y descriptivo, menciona el aniversario y la personalidad del personaje sin exageración, promesas vagas ni discrepancia con el contenido.
2026-05-19T16:30:19	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/cultura/musica/aqua-separan-anos-despues-conquistar-mundo-barbie-20260519143857-nt.html	ABC	2026-05-19	Aqua se separan 30 años después de conquistar el mundo con 'Barbie Girl'	Aqua se separan 30 años después de conquistar el mundo con 'Barbie Girl'	Tras casi 30 millones de discos vendidos, la banda ha anunciado su despedida «para proteger todo lo creado hasta ahora»	Cultura	False	0.92	NO Clickbait		El titular informa de forma directa el anuncio de la separación de Aqua tras 30 años, sin exageración ni promesas vagas; coincide con el contenido.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Título sin clickbait: (no procede) | Motivo: El titular informa de forma directa el anuncio de la separación de Aqua tras 30 años, sin exageración ni promesas vagas; coincide con el contenido.
