FechaAnalisis	Modelo	ArchivoJSON	EstadoJSON	Link	Periódico	Fecha	Titular	Título	Subtítulo	Categoría	cb	cb_score	cb_label	Motivo	RespuestaAgente
2026-05-15T20:25:01	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/life/cultura/siloeya-haciamos-bandera-castilla-leon-ningun-tipo-patrocinio-f202605.html	HuffPost	2026-05-13	"Siloé: ""Ya hacíamos bandera de Castilla y León antes de ningún tipo de patrocinio"""	"Siloé: ""Ya hacíamos bandera de Castilla y León antes de ningún tipo de patrocinio"""	Entrevista con el grupo vallisoletano que presenta su cuarto álbum de estudio, 'Terrorismo emocional'.	Cultura	False	0.92	NO Clickbait	El titular es informativo y cita a la banda sin exageración ni promesas sensacionalistas; coincide con el contenido de la entrevista.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Motivo: El titular es informativo y cita a la banda sin exageración ni promesas sensacionalistas; coincide con el contenido de la entrevista.
2026-05-15T20:25:10	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/life/cultura/de-que-leyendas-miniserie-policiaca-triunfa-netflix-perfecta-maraton-f202605.html	HuffPost	2026-05-12	De qué va 'Leyendas', la miniserie policiaca que triunfa en Netflix y es perfecta para un maratón	De qué va 'Leyendas', la miniserie policiaca que triunfa en Netflix y es perfecta para un maratón	La ficción está basada en hechos reales y narra la historia de unos agentes de aduanas que se infiltran en bandas de narcotraficantes.	Cultura	False	0.94	NO Clickbait	El título es informativo y concreto, describe la serie y su idoneidad para maratón sin exageración ni promesas vacías; el contenido coincide con lo anunciado.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El título es informativo y concreto, describe la serie y su idoneidad para maratón sin exageración ni promesas vacías; el contenido coincide con lo anunciado.
2026-05-15T20:25:19	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/life/cultura/un-excursionista-descubre-espada-oro-1500nos-paseaba-no-entendia-habia-encontrado-f202605.html	HuffPost	2026-05-12	"Un excursionista descubre una espada de oro de hace 1.500 años mientras paseaba: ""No entendía lo que había encontrado"""	"Un excursionista descubre una espada de oro de hace 1.500 años mientras paseaba: ""No entendía lo que había encontrado"""	"""Las probabilidades de encontrar algo así son mínimas""."	Cultura	False	0.94	NO Clickbait	El titular informa de forma concreta el hallazgo sin exageración ni promesas vagas; coincide con el contenido que describe el descubrimiento arqueológico.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El titular informa de forma concreta el hallazgo sin exageración ni promesas vagas; coincide con el contenido que describe el descubrimiento arqueológico.
2026-05-15T20:25:31	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/life/cultura/muere-jack-taylor-actor-cine-terror-cintas-mil-gritos-noche-la-novena-puerta-99nos-f202605.html	HuffPost	2026-05-12	Muere Jack Taylor, el actor de cine de terror de cintas como 'Mil gritos tiene la noche' o 'La novena puerta', a los 99 años	Muere Jack Taylor, el actor de cine de terror de cintas como 'Mil gritos tiene la noche' o 'La novena puerta', a los 99 años	El actor estadounidense estaba afincado en España desde los años 60.	Cultura	False	0.95	NO Clickbait	Titular informativo y proporcional al contenido; no hay exageración ni promesas vacías.	Veredicto: NO CLICKBAIT | Confianza: 0.95 | Motivo: El titular es informativo y proporcional al contenido; no contiene exageración, promesas vagas ni curiosidad artificial.
2026-05-15T20:25:39	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/primero-moviles-relojes-nuevas-prohibiciones-fso-ruso-acercarse-putin-aumento-amenazas-atentado-f202605.html	HuffPost	2026-05-15	Primero los móviles, ahora los relojes: las nuevas prohibiciones del FSO ruso para acercarse a Putin tras el aumento de las amenazas de atentado	Primero los móviles, ahora los relojes: las nuevas prohibiciones del FSO ruso para acercarse a Putin tras el aumento de las amenazas de atentado	El servicio de seguridad de Rusia teme que puedan hacer con Putin lo que el Mossad hizo con Ali Jamenei, el abatido líder todopoderoso de Irán.	Internacional	True	0.94	Clickbait	Titular sensacionalista y subtítulo exagerado que promete revelaciones sobre Mossad y Jamenei sin evidencia clara, creando curiosidad artificial y desajuste con el contenido.	Veredicto: CLICKBAIT | Confianza: 0.94 | Motivo: Titular sensacionalista y subtítulo exagerado que promete revelaciones sobre Mossad y Jamenei sin evidencia clara, creando curiosidad artificial y desajuste con el contenido.
2026-05-15T20:25:56	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/merz-canciller-aleman-reabre-fuego-trump-no-recomendaria-mis-hijos-eeuu-f202605.html	HuffPost	2026-05-15	"Merz, canciller alemán, 'reabre fuego' contra Trump: ""No recomendaría a mis hijos ir a EEUU"""	"Merz, canciller alemán, 'reabre fuego' contra Trump: ""No recomendaría a mis hijos ir a EEUU"""	Ambos llevaban semanas protagonizando un cruce de declaraciones que ahora parecía parado. También han hablado por teléfono durante la estancia de Trump en China.	Internacional	True	0.7	Clickbait	El titular usa lenguaje sensacionalista ('reabre fuego', 'no recomendaría a mis hijos') y crea curiosidad artificial, aunque el contenido aborda la declaración, el tono exagerado lo clasifica como clickbait.	Veredicto: CLICKBAIT | Confianza: 0.7 | Motivo: El titular emplea expresiones sensacionalistas y genera curiosidad artificial (“reabre fuego”, “no recomendaría a mis hijos”), aunque el contenido trata la declaración, el tono exagerado lo clasifica como clickbait.
2026-05-15T20:26:20	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/donald-trump-79-confiesa-que-piensa-baja-escaleras-air-force-one-el-titular-recordarnos-f202605.html	HuffPost	2026-05-15	"Donald Trump, 79, confiesa qué piensa cuando baja las escaleras del Air Force One: ""El titular se puede recordar durante años"""	"Donald Trump, 79, confiesa qué piensa cuando baja las escaleras del Air Force One: ""El titular se puede recordar durante años"""	"""Tengo mucho cuidado al caminar""."	Internacional	True	0.94	Clickbait	El titular exagera y crea curiosidad artificial con una frase vaga y sensacionalista que no se corresponde con el contenido real de la noticia.	Veredicto: CLICKBAIT | Confianza: 0.94 | Motivo: El titular exagera y crea curiosidad artificial con una frase vaga y sensacionalista que no se corresponde con el contenido real de la noticia.
2026-05-15T20:26:31	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/donald-trump-dice-xi-el-comparten-vision-similar-sobre-guerraanbr-f202605.html	HuffPost	2026-05-15	"Donald Trump dice que Xi y él comparten una visión ""similar"" sobre el fin a la guerra en Irán"	"Donald Trump dice que Xi y él comparten una visión ""similar"" sobre el fin a la guerra en Irán"	"El presidente de EEUU califica de ""muy exitosa"" e ""inolvidable"" su reunión con el presidente de China y asegura que ambas partes alcanzaron ""una serie de consensos importantes""."	Internacional	False	0.88	NO Clickbait	El titular informa de forma concreta la declaración de Trump sin exageración ni promesas vacías; coincide con el contenido.	Veredicto: NO CLICKBAIT | Confianza: 0.88 | Motivo: El titular informa de forma concreta la declaración de Trump sin exageración ni promesas vacías; coincide con el contenido.
2026-05-15T20:26:55	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/pilotos-ucranianos-drones-derrotan-ejercito-sueco-tuvieron-detener-entrenamiento-tres-ocasiones-f202605.html	HuffPost	2026-05-14	"Los pilotos ucranianos de drones derrotan al ejército sueco: ""Tuvieron que detener el entrenamiento hasta en tres ocasiones"""	"Los pilotos ucranianos de drones derrotan al ejército sueco: ""Tuvieron que detener el entrenamiento hasta en tres ocasiones"""	"El comandante en jefe de las Fuerzas Armadas de Suecia, Michael Claesson, ha reconocido que las tropas occidentales deben ""aprender rápidamente"" a ejecutar operaciones con drones."	Internacional	True	0.88	Clickbait	Titular sensacionalista que exagera el resultado de un ejercicio militar, creando curiosidad artificial y desajuste entre la promesa de 'derrotar' y la realidad de una simulación.	Veredicto: CLICKBAIT | Confianza: 0.88 | Motivo: Titular sensacionalista que exagera el resultado de un ejercicio militar, creando curiosidad artificial y desajuste entre la promesa de “derrotar” y la realidad de una simulación.
2026-05-15T20:27:03	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/el-momento-solo-casa-vicepresidente-trump-jd-vance-casa-blanca-deja-compartirse-f202605.html	HuffPost	2026-05-14	El momento 'Solo en casa' del vicepresidente de Trump en la Casa Blanca que no deja de compartirse	El momento 'Solo en casa' del vicepresidente de Trump en la Casa Blanca que no deja de compartirse	J. D. Vance protagonizó una escena curiosa durante una intervención oficial aprovechando la ausencia del 'jefe', de viaje oficial en China.	Internacional	True	0.92	Clickbait	Titular sensacionalista y ambiguo, promete una escena curiosa que el contenido solo repite con bromas y memes, sin información sustancial.	Veredicto: CLICKBAIT | Confianza: 0.92 | Motivo: Titular sensacionalista y ambiguo que promete una escena curiosa; el contenido se limita a bromas y memes sin aportar información sustancial.
2026-05-15T20:27:10	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/dimite-ministrode-sanidad-reino-unido-pide-starmer-facilitar-proceso-sucederle-f202605.html	HuffPost	2026-05-14	"Dimite el ministro de Sanidad de Reino Unido y pide a Starmer ""facilitar"" el proceso para sucederle"	"Dimite el ministro de Sanidad de Reino Unido y pide a Starmer ""facilitar"" el proceso para sucederle"	"El primer ministro afirma que hará frente a ""cualquier desafío de liderazgo que se le presente"" a medida que crece el cerco a su alrededor."	Internacional	False	0.92	NO Clickbait	El titular informa de forma directa la dimisión del ministro y la petición a Starmer, sin exageración ni promesas vagas; coincide con el contenido.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Motivo: El titular informa de forma directa la dimisión del ministro y su petición a Starmer, sin exageración ni promesas vagas; coincide con el contenido.
2026-05-15T20:27:18	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/shukran-mural-lamine-yamal-lleva-escombros-gaza-gesto-bandera-palestina-f202605.html	HuffPost	2026-05-14	"""Shukran"": un mural de Lamine Yamal lleva a los escombros de Gaza su gesto con la bandera palestina"	"""Shukran"": un mural de Lamine Yamal lleva a los escombros de Gaza su gesto con la bandera palestina"	Es la manera en que dos artistas locales le dan las gracias tras el icónico momento en que el jugador enarboló su enseña, durante las celebraciones por el título de Liga.	Internacional	False	0.92	NO Clickbait	El titular es informativo y describe el mural sin exageración ni promesas vacías; coincide con el contenido.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Motivo: El titular es informativo y describe el mural sin exageración ni promesas vacías; coincide con el contenido.
2026-05-15T20:27:27	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/el-gobierno-netanyahu-maniobra-adelantar-elecciones-perder-apoyo-ultraortodoxos-f202605.html	HuffPost	2026-05-14	El Gobierno de Netanyahu maniobra para adelantar elecciones al perder el apoyo de los ultraortodoxos	El Gobierno de Netanyahu maniobra para adelantar elecciones al perder el apoyo de los ultraortodoxos	La coalición que sustenta al Likud del primer ministro ha registrado un proyecto de ley para disolver la Knéset, en respuesta a una medida similar de la oposición, y así no perder el control sobre el proceso electoral y sus plazos.	Internacional	False	0.94	NO Clickbait	El título es informativo y describe la maniobra política sin exageración ni promesas vagas; coincide con el contenido que detalla la crisis y el papel de los ultraortodoxos.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El título es informativo y describe la maniobra política sin exageración ni promesas vagas; coincide con el contenido que detalla la crisis y el papel de los ultraortodoxos.
2026-05-15T20:27:35	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/trump-abre-cumbre-xi-jinping-mensaje-optimismo-vamos-fantastico-futuro-f202605.html	HuffPost	2026-05-14	"Trump abre su cumbre con Xi Jinping con un mensaje de optimismo: ""Vamos a tener un fantástico futuro juntos"""	"Trump abre su cumbre con Xi Jinping con un mensaje de optimismo: ""Vamos a tener un fantástico futuro juntos"""	La reunión entre ambos líderes arranca en Pekín marcada por la tregua comercial, Taiwán, las tensiones tecnológicas y la guerra en Irán.	Internacional	False	0.92	NO Clickbait	El titular es informativo y refleja el mensaje optimista citado en la cumbre; no hay exageración ni discrepancia con el contenido.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Motivo: El titular informa de forma directa el mensaje optimista de Trump en la cumbre y coincide con el contenido; no hay exageración, ambigüedad ni promesas no cumplidas.
2026-05-15T20:27:45	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/israel-bombardea-viviendas-familiares-libano-deja-13-muertos-mitadnos-f202605.html	HuffPost	2026-05-13	Israel bombardea varias viviendas familiares en Líbano y deja al menos 13 muertos, la mitad niños	Israel bombardea varias viviendas familiares en Líbano y deja al menos 13 muertos, la mitad niños	Los ataques llegan en plena tregua y a menos de 24 horas de una nueva ronda de diálogo entre ambos países en Washington.	Internacional	False	0.95	NO Clickbait	El titular es informativo y describe con precisión el contenido sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.95 | Motivo: El titular informa de forma clara y proporcional sobre el bombardeo y las víctimas, sin sensacionalismo ni promesas vagas, y coincide con el contenido del artículo.
2026-05-15T20:27:53	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/soldados-ucranianos-reconocen-veces-destruyen-propios-drones-equivocarse-mitad-caos-frente-f202605.html	HuffPost	2026-05-13	Los soldados ucranianos lo reconocen: a veces destruyen sus propios drones para no equivocarse en mitad del caos del frente	Los soldados ucranianos lo reconocen: a veces destruyen sus propios drones para no equivocarse en mitad del caos del frente	Es mejor prevenir que morir.	Internacional	False	0.92	NO Clickbait	El titular es descriptivo y refleja el contenido sin exageración ni promesas vagas; no crea curiosidad artificial ni desajuste entre título y texto.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Motivo: El titular describe de forma concreta lo que ocurre (soldados destruyen sus propios drones por precaución) y coincide con el contenido; no hay exageración, promesas vagas ni desajuste entre título y texto.
2026-05-15T20:28:02	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/drones-aficionados-convertidos-armas-penetran-metro-hormigon-guerra-ucrania-reescribe-coste-armamento-moderno-f202605.html	HuffPost	2026-05-13	Drones de aficionados convertidos en armas que penetran un metro de hormigón: la guerra de Ucrania reescribe el coste del armamento moderno	Drones de aficionados convertidos en armas que penetran un metro de hormigón: la guerra de Ucrania reescribe el coste del armamento moderno	El vehículo no tripulado tiene un precio de poco más de 7.000 euros por unidad.	Internacional	False	0.85	NO Clickbait	El titular es descriptivo y corresponde al contenido; no exagera ni crea curiosidad artificial.	Veredicto: NO CLICKBAIT | Confianza: 0.85 | Motivo: El titular describe de forma concreta el tema de drones caseros usados como armas y su capacidad, coincidiendo con la información del artículo sin exageraciones ni promesas engañosas.
2026-05-15T20:28:21	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elhuffpost.json	añadida	https://www.huffingtonpost.es/global/anders-fogh-rasmussen-ex-secretario-general-otan-el-policia-mundo-vuelto-loco-f202605.html	HuffPost	2026-05-13	"Anders Fogh Rasmussen, ex secretario general de la OTAN: ""El policía del mundo se ha vuelto loco"""	"Anders Fogh Rasmussen, ex secretario general de la OTAN: ""El policía del mundo se ha vuelto loco"""	El político danés, cabeza de la OTAN entre 2009 y 2014 tiene claro lo que supone el actual mandato de Donald Trump para el mundo... y para la alianza atlántica.	Internacional	False	0.85	NO Clickbait	El titular refleja la cita del entrevistado y no exagera ni oculta información; el contenido desarrolla la idea sin crear suspense artificial.	Veredicto: NO CLICKBAIT | Confianza: 0.85 | Motivo: El titular reproduce la cita del ex secretario general y es informativo; el contenido desarrolla esa idea sin sensacionalismo ni promesas vacías.
