FechaAnalisis	Modelo	ArchivoJSON	EstadoJSON	ArchivoTitulosSinClickbait	EstadoTitulosSinClickbait	Link	Periódico	Fecha	Titular	Título	Subtítulo	Categoría	cb	cb_score	cb_label	TituloSinClickbait	Motivo	RespuestaAgente
2026-05-18T17:34:14	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/comunidad-valenciana/educacion-ofrece-profesorado-valenciano-120-euros-mes-20260518165905-nt.html	ABC	2026-05-18	Educación ofrece al profesorado valenciano 120 euros más al mes para frenar la huelga	Educación ofrece al profesorado valenciano 120 euros más al mes para frenar la huelga	El encuentro entre la Conselleria y los sindicatos se produce en un clima de tensión después de que la reunión del pasado jueves terminara sin acuerdo	Nacional	False	0.95	NO Clickbait		El titular es informativo y concreto, describe la medida económica sin exageración ni promesas vagas, y coincide con el contenido de la noticia.	Veredicto: NO CLICKBAIT | Confianza: 0.95 | Título sin clickbait: — | Motivo: El titular es informativo y concreto, describe la medida económica sin exageración ni promesas vagas, y coincide con el contenido de la noticia.
2026-05-18T17:34:33	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/begona-gomez-pide-absolucion-asegura-cometio-delito-20260518120501-nt.html	ABC	2026-05-18	Begoña Gómez pide su absolución y asegura que no cometió «delito alguno»	Begoña Gómez pide su absolución y asegura que no cometió «delito alguno»	Defiende que se apartó de una empresa para evitar «conflicto de intereses» con la llegada de Sánchez a Moncloa	Nacional	False	0.94	NO Clickbait		El titular informa de forma directa la petición de absolución y la negación de delito, sin exageración ni promesas vagas, y coincide con el contenido de la noticia.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Título sin clickbait: | Motivo: El titular informa de forma directa la petición de absolución y la negación de delito, sin exageración ni promesas vagas, y coincide con el contenido de la noticia.
2026-05-18T17:35:03	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/madrid/audiencia-nacional-acepta-peticion-ayuso-paraliza-declaracion-20260518143250-nt.html	ABC	2026-05-18	La Audiencia Nacional acepta la petición de Ayuso y paraliza la declaración de Sol como Lugar de Memoria Democrática	La Audiencia Nacional acepta la petición de Ayuso y paraliza la declaración de Sol como Lugar de Memoria Democrática	La Comunidad de Madrid celebra la decisión: «Es un fallo contra el sectarismo de Pedro Sánchez»	Nacional	False	0.94	NO Clickbait		El titular informa de forma directa y concreta la decisión judicial sin exageración, suspense ni promesas vagas; refleja fielmente el contenido de la noticia.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Título sin clickbait: (no procede) | Motivo: El titular informa de forma directa y concreta la decisión judicial sin exageración, suspense ni promesas vagas; refleja fielmente el contenido de la noticia.
2026-05-18T17:35:54	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/andalucia/susana-diaz-avisa-tras-resultados-andalucia-vox-20260518165028-nts.html	ABC	2026-05-18	Susana Díaz avisa tras los resultados en Andalucía: «Vox va a sacar hasta las higadillas al PP»	Susana Díaz avisa tras los resultados en Andalucía: «Vox va a sacar hasta las higadillas al PP»	La expresidenta socialista de la Junta de Andalucía reconoce la derrota de su partido «sin paliativos»	Nacional	False	0.92	NO Clickbait		El titular informa de la declaración de Susana Díaz y la metáfora usada, sin exageración ni promesa vacía; refleja el contenido de la noticia.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Título sin clickbait: — | Motivo: El titular informa de la declaración de Susana Díaz y la metáfora usada, sin exageración ni promesa vacía; refleja el contenido de la noticia.
2026-05-18T17:36:24	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/madrid/madrid-reduce-espera-sanitaria-consultas-pruebas-operaciones-20260518164732-nt.html	ABC	2026-05-18	Madrid reduce la espera sanitaria para consultas, pruebas y operaciones pese a la huelga médica	Madrid reduce la espera sanitaria para consultas, pruebas y operaciones pese a la huelga médica	Las listas de espera sanitarias en la Comunidad bajaron en abril: para una intervención quirúrgica es de 46,65 días frente a los 121 de la media nacional	Nacional	False	0.95	NO Clickbait		El titular informa de forma directa y proporcional los datos de reducción de esperas sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.95 | Título sin clickbait: | Motivo: El titular informa de forma directa y proporcional los datos de reducción de esperas sin exageración ni promesas vagas.
2026-05-18T17:36:24	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	pendiente: error LLM	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no generado	https://www.abc.es/cultura/toros/dia-san-isidro-urdiales-20260515214119-nt.html	ABC	2026-05-15	El gozo de pecar en una corrida emocionantísima	El gozo de pecar en una corrida emocionantísima	Fortes deleita al natural tras caer herido y corta una oreja en la cuarta Puerta Grande de Adrián con un conjunto del Torero de muy seria presencia y juego	Cultura			SIN CLASIFICAR		"OpenRouterDefaultError: API error occurred: Status 403. Body: {""error"":{""message"":""openai/gpt-oss-120b:free requires moderation on OpenInference. Your input was flagged for \""violence/graphic\"". No credits were charged."",""code"":403,""metadata"":{""reasons"":[""violence/graphic""],""flagged_input"":""\nEres un agente de PLN especializado en detectar c...on idéntica entrega frente a un animal que vol...\n"",""provider_name"":null,""model_slug"":""openai/gpt-oss-120b:free""}},""user_id"":""user_3DR5zwOIkqEJIZHKGa0qGl8tlNd""}"	
2026-05-18T17:37:20	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/cultura/amigos-arruinado-antonio-banderas-defiende-proyecto-asume-20260518102045-nt.html	ABC	2026-05-18	«No, amigos míos, no estoy arruinado»: Antonio Banderas defiende su proyecto y asume el coste del Teatro del Soho	«No, amigos míos, no estoy arruinado»: Antonio Banderas defiende su proyecto y asume el coste del Teatro del Soho	El actor asegura que «no recibe subvenciones de dinero público y no lo hará mientras yo esté vivo»	Cultura	False	0.92	NO Clickbait		El titular es informativo y refleja fielmente el contenido, sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Título sin clickbait: — | Motivo: El titular es informativo y refleja fielmente el contenido, sin exageración ni promesas vagas.
2026-05-18T17:37:52	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/cultura/arte/guia-perderse-dia-museos-20260518013202-nt.html	ABC	2026-05-18	Guía para no perderse el Día Internacional de los Museos	Guía para no perderse el Día Internacional de los Museos	El lema de este año, 'Museos uniendo un mundo dividido', quiere destacar su función como puentes para fomentar el diálogo, el entendimiento y la paz	Cultura	False	0.94	NO Clickbait		El titular es descriptivo y concreto, indica que la pieza ofrece una guía para el Día Internacional de los Museos, sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Título sin clickbait: (no procede) | Motivo: El titular es descriptivo y concreto, indica que la pieza ofrece una guía para el Día Internacional de los Museos, sin exageración ni promesas vagas.
2026-05-18T17:39:08	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/cultura/lydia-cacho-hernan-cortes-parece-funcion-circo-20260513014402-nt.html	ABC	2026-05-18	Lydia Cacho: «Lo de Hernán Cortés me parece una función de circo»	Lydia Cacho: «Lo de Hernán Cortés me parece una función de circo»	La periodista y escritora mexicana presenta la novela 'Un halcón bajo mi ventana', publicada por Lumen	Cultura	False	0.92	NO Clickbait		El titular cita directamente a la entrevistada y resume su opinión sin exageración ni promesas vacías; coincide con el contenido que trata la entrevista y la nueva novela.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Título sin clickbait: (no procede) | Motivo: El titular cita directamente a Lydia Cacho y resume su opinión sin exageración ni promesas vacías; coincide con el contenido de la entrevista y la presentación de su nueva novela.
2026-05-18T17:39:54	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	añadida	https://www.abc.es/play/cine/noticias/dia-caprichos-cannes-laszlo-nemes-exarchopoulos-marcianos-20260517014014-nt.html	ABC	2026-05-18	El día de los caprichos en Cannes, László Nemes, Exarchopoulos y los marcianos	El día de los caprichos en Cannes, László Nemes, Exarchopoulos y los marcianos	'Hope' y 'Garance', dirigidas por Na Hong-jin y Jeanne Henry, fueron algunos de los títulos presentados	Cultura	True	0.88	Clickbait	Cannes 2026: László Nemes, Adèle Exarchopoulos y una película sobre marcianos se presentan en la competición	El titular combina nombres y términos sensacionalistas ('caprichos', 'marcianos') sin explicar el contenido y crea curiosidad artificial, no refleja con precisión la descripción de la jornada del festival.	Veredicto: CLICKBAIT | Confianza: 0.88 | Título sin clickbait: Cannes 2026: László Nemes, Adèle Exarchopoulos y una película sobre marcianos se presentan en la competición | Motivo: El titular usa términos sensacionalistas (“caprichos”, “marcianos”) y combina nombres sin explicar el contenido, creando curiosidad artificial y sin reflejar con precisión la descripción de la jornada del festival.
2026-05-18T17:40:17	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	añadida	https://www.abc.es/play/television/eurovision/rtve-cambio-eurovision-musica-alegatos-politicos-batacazo-20260517172545-nt.html	ABC	2026-05-17	RTVE cambió Eurovisión por música y alegatos políticos con un batacazo de audiencia	RTVE cambió Eurovisión por música y alegatos políticos con un batacazo de audiencia	'La casa de la música' contó con reivindicaciones de artistas como Ana Belén registrando un 9,2% de cuota de pantalla	Cultura	True	0.88	Clickbait	RTVE sustituyó la transmisión de Eurovisión por 'La casa de la música' y obtuvo una audiencia del 9,2%	El titular usa lenguaje sensacionalista ('batacazo') y sugiere un cambio dramático, creando curiosidad artificial sin reflejar de forma neutra el contenido.	Veredicto: CLICKBAIT | Confianza: 0.88 | Título sin clickbait: RTVE sustituyó la transmisión de Eurovisión por 'La casa de la música' y obtuvo una audiencia del 9,2% | Motivo: El titular usa lenguaje sensacionalista ('batacazo') y sugiere un cambio dramático, creando curiosidad artificial sin reflejar de forma neutra el contenido.
2026-05-18T17:40:57	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/cultura/teatros/antonio-banderas-romantico-idiota-20260518135026-nt.html	ABC	2026-05-18	Antonio Banderas: romántico, sí; idiota, no	Antonio Banderas: romántico, sí; idiota, no	«No, amigos míos, no estoy arruinado»: Antonio Banderas defiende su proyecto y asume el coste del Teatro del Soho	Cultura	False	0.92	NO Clickbait		El titular es informativo y describe la postura de Banderas sin exageración ni promesas vagas; coincide con el contenido que discute su visión del teatro y niega ser 'idiota'.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Título sin clickbait: — | Motivo: El titular es informativo, concreto y refleja fielmente el contenido, sin exageración, promesas vagas ni curiosidad artificial.
2026-05-18T17:41:57	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/cultura/toros/toreo-cultura-arte-sentimiento-puedes-entender-tener-20260415130644-nt.html	ABC	2026-05-18	De los ruedos a escritor: «José Tomás fue la excusa perfecta para que dejara los toros»	De los ruedos a escritor: «José Tomás fue la excusa perfecta para que dejara los toros»	El periodista y apoderado de Fortes publica 'De barro y oro', un serial de entrevistas donde 26 toreros hablan a corazón abierto	Cultura	False	0.92	NO Clickbait		El titular es informativo y describe claramente el contenido: relata la transición del torero a escritor y menciona a José Tomás como motivo, sin exageración ni promesas vacías.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Título sin clickbait: — | Motivo: El titular es informativo y describe claramente el contenido: relata la transición del torero a escritor y menciona a José Tomás como motivo, sin exageración ni promesas vacías.
2026-05-18T17:42:47	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/cultura/cultural/antartica-empieza-benjamin-labatut-maneras-reescribir-debut-20260518132159-nt.html	ABC	2026-05-18	Libros: 'La Antártica empieza aquí', de Benjamín Labatut: Maneras de reescribir un debut	Libros: 'La Antártica empieza aquí', de Benjamín Labatut: Maneras de reescribir un debut	Anagrama recupera los relatos con los que el autor de 'Un verdor terrible' debutó en la literatura	Cultura	False	0.92	NO Clickbait		El titular es descriptivo y concreto, indica el libro y la forma en que el autor lo reescribe, sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Título sin clickbait: — | Motivo: El titular es descriptivo y concreto, indica el libro y la forma en que el autor lo reescribe, sin exageración ni promesas vagas.
